file_size_kb,created_date,modified_date,accessed_date,software_used,author,resolution_dpi,label
548.1009231736713,2023-04-11 00:00:00,2023-07-21 00:00:00,2023-11-27 00:00:00,MS Word,Bob,333.5765585864527,0
522.3884024279131,2023-09-01 00:00:00,2023-11-03 00:00:00,2023-10-10 00:00:00,GIMP,Alice,376.40156796939164,0
420.9525544554688,2023-01-12 00:00:00,2023-11-27 00:00:00,2023-05-20 00:00:00,Adobe Photoshop,Bob,344.37519837070295,0
547.1468357135996,2023-08-27 00:00:00,2023-09-23 00:00:00,2023-04-07 00:00:00,Adobe Photoshop,Alice,338.0423327155739,0
688.2024496475034,2023-02-18 00:00:00,2023-07-29 00:00:00,2023-01-05 00:00:00,GIMP,Bob,303.0042997307582,0
634.5420046154977,2023-02-11 00:00:00,2023-02-20 00:00:00,2023-02-26 00:00:00,GIMP,Charlie,319.4156002711725,0
659.3186626639397,2023-06-15 00:00:00,2023-04-28 00:00:00,2023-11-30 00:00:00,GIMP,Charlie,362.4752450353079,0
448.8784323568815,2023-03-23 00:00:00,2023-07-20 00:00:00,2023-03-10 00:00:00,MS Word,David,233.3611301260175,0
401.0395179741419,2023-10-18 00:00:00,2023-02-08 00:00:00,2023-04-28 00:00:00,Adobe Photoshop,Charlie,282.5280336391522,0
487.4213079900352,2023-06-07 00:00:00,2023-01-28 00:00:00,2023-02-28 00:00:00,GIMP,Bob,261.37156256218793,0
505.57249122886947,2023-08-04 00:00:00,2023-09-16 00:00:00,2023-02-02 00:00:00,MS Word,Bob,318.9576559363062,0
609.4191518470949,2023-06-07 00:00:00,2023-03-25 00:00:00,2023-11-14 00:00:00,Adobe Photoshop,Charlie,361.5111087825394,0
330.75353702851805,2023-05-14 00:00:00,2023-06-04 00:00:00,2023-02-19 00:00:00,VLC Media Player,David,270.1512856639463,0
652.9550319460614,2023-03-08 00:00:00,2023-04-27 00:00:00,2023-01-19 00:00:00,MS Word,Charlie,180.4847816265281,0
484.19921014210104,2023-12-02 00:00:00,2023-01-02 00:00:00,2023-08-02 00:00:00,Adobe Photoshop,Alice,279.3889627487765,0
457.311893005258,2023-01-07 00:00:00,2023-04-03 00:00:00,2023-07-16 00:00:00,MS Word,Alice,345.6736866008703,0
398.7895624739832,2023-01-14 00:00:00,2023-06-15 00:00:00,2023-02-16 00:00:00,Adobe Photoshop,Alice,326.881495147494,0
334.51433281342304,2023-03-14 00:00:00,2023-12-16 00:00:00,2023-06-16 00:00:00,Adobe Photoshop,Charlie,321.4093123905288,0
582.3170583961914,2023-06-12 00:00:00,2023-10-23 00:00:00,2023-10-16 00:00:00,VLC Media Player,Charlie,286.000334906276,0
507.3317967188404,2023-03-07 00:00:00,2023-09-15 00:00:00,2023-05-21 00:00:00,MS Word,Charlie,236.04846318901068,0
371.0039100258946,2023-12-13 00:00:00,2023-03-22 00:00:00,2023-03-25 00:00:00,GIMP,Alice,325.76471608122336,0
370.4921227936384,2023-05-10 00:00:00,2023-09-25 00:00:00,2023-07-01 00:00:00,VLC Media Player,David,258.2859094982688,0
466.42153007098716,2023-07-25 00:00:00,2023-08-23 00:00:00,2023-03-20 00:00:00,VLC Media Player,Bob,409.2048366690228,0
666.9021525289393,2023-10-03 00:00:00,2023-11-17 00:00:00,2023-08-03 00:00:00,Adobe Photoshop,Charlie,328.5253604177258,0
474.0408648636395,2023-09-13 00:00:00,2023-11-07 00:00:00,2023-01-14 00:00:00,GIMP,David,270.96758487230244,0
349.6857046881894,2023-09-23 00:00:00,2023-10-28 00:00:00,2023-08-03 00:00:00,MS Word,Bob,269.4307376305686,0
475.4256935914056,2023-01-25 00:00:00,2023-12-23 00:00:00,2023-05-08 00:00:00,GIMP,Bob,295.3527896693206,0
472.72764302523296,2023-10-08 00:00:00,2023-08-01 00:00:00,2023-11-06 00:00:00,GIMP,Bob,288.0249038989125,0
230.31133570584282,2023-09-10 00:00:00,2023-03-03 00:00:00,2023-09-05 00:00:00,GIMP,David,355.84168877649773,0
494.57051334821875,2023-11-06 00:00:00,2023-02-18 00:00:00,2023-01-29 00:00:00,GIMP,David,309.3208084872023,0
476.9065469791322,2023-10-16 00:00:00,2023-05-07 00:00:00,2023-10-07 00:00:00,GIMP,Alice,263.4184130545736,0
569.6206364813419,2023-06-13 00:00:00,2023-08-11 00:00:00,2023-12-04 00:00:00,Adobe Photoshop,David,394.52203425778913,0
684.8956094945345,2023-04-05 00:00:00,2023-10-06 00:00:00,2023-11-15 00:00:00,Adobe Photoshop,David,302.46541657601114,0
612.6565029547758,2023-09-27 00:00:00,2023-10-21 00:00:00,2023-07-21 00:00:00,VLC Media Player,David,338.4419837984449,0
473.11113094451696,2023-11-17 00:00:00,2023-10-11 00:00:00,2023-12-27 00:00:00,Adobe Photoshop,Bob,269.58867462776203,0
389.347409125833,2023-04-20 00:00:00,2023-10-04 00:00:00,2023-02-26 00:00:00,VLC Media Player,Charlie,318.15578138722617,0
757.335980324986,2023-12-02 00:00:00,2023-04-17 00:00:00,2023-08-06 00:00:00,VLC Media Player,Alice,315.55549955715975,0
505.9218434014488,2023-11-06 00:00:00,2023-05-26 00:00:00,2023-03-03 00:00:00,MS Word,Charlie,205.51753539519234,0
501.3929291912946,2023-08-26 00:00:00,2023-04-09 00:00:00,2023-06-06 00:00:00,GIMP,Charlie,400.763755523032,0
497.5874912889997,2023-01-25 00:00:00,2023-03-14 00:00:00,2023-07-21 00:00:00,Adobe Photoshop,David,364.53222304612734,0
519.8084760767855,2023-05-21 00:00:00,2023-05-02 00:00:00,2023-01-17 00:00:00,MS Word,Alice,280.14023419270063,0
485.56395880760573,2023-04-27 00:00:00,2023-01-30 00:00:00,2023-11-18 00:00:00,Adobe Photoshop,Charlie,244.88651297720722,0
442.63379931197636,2023-01-25 00:00:00,2023-07-07 00:00:00,2023-01-06 00:00:00,VLC Media Player,Charlie,317.3780806901776,0
445.31410587596076,2023-03-20 00:00:00,2023-12-30 00:00:00,2023-02-27 00:00:00,Adobe Photoshop,Alice,304.3348849707198,0
496.7246729784002,2023-03-09 00:00:00,2023-12-20 00:00:00,2023-11-21 00:00:00,GIMP,David,317.7834474281615,0
445.6575228866235,2023-06-22 00:00:00,2023-10-15 00:00:00,2023-11-14 00:00:00,VLC Media Player,Charlie,309.5788698097045,0
428.7154217322836,2023-01-12 00:00:00,2023-07-14 00:00:00,2023-06-18 00:00:00,VLC Media Player,Bob,325.3120494652963,0
510.64302276918966,2023-10-15 00:00:00,2023-06-05 00:00:00,2023-03-23 00:00:00,MS Word,Charlie,372.36528496959033,0
474.5022782579145,2023-05-08 00:00:00,2023-06-21 00:00:00,2023-08-07 00:00:00,GIMP,Bob,328.4051602564323,0
650.3992988582688,2023-04-06 00:00:00,2023-12-01 00:00:00,2023-06-26 00:00:00,VLC Media Player,David,247.51722505450294,0
234.9030191606988,2023-04-02 00:00:00,2023-02-10 00:00:00,2023-07-23 00:00:00,GIMP,Charlie,368.12814263562257,0
609.1506851922462,2023-05-21 00:00:00,2023-03-04 00:00:00,2023-03-12 00:00:00,Adobe Photoshop,Alice,382.0307281744144,0
624.6085192497629,2023-01-31 00:00:00,2023-01-23 00:00:00,2023-09-23 00:00:00,GIMP,Alice,457.6028367256042,0
292.6609767591851,2023-11-30 00:00:00,2023-12-26 00:00:00,2023-04-08 00:00:00,VLC Media Player,Charlie,243.8252983380201,0
465.7312405919651,2023-01-20 00:00:00,2023-03-16 00:00:00,2023-12-11 00:00:00,MS Word,David,312.1441006575138,0
462.85591340042083,2023-05-26 00:00:00,2023-02-17 00:00:00,2023-10-18 00:00:00,VLC Media Player,David,195.89506484055062,0
359.24883052821787,2023-11-12 00:00:00,2023-06-09 00:00:00,2023-07-27 00:00:00,GIMP,Alice,327.65745781896044,0
422.21833124091245,2023-06-09 00:00:00,2023-11-09 00:00:00,2023-01-02 00:00:00,GIMP,Charlie,272.5899850916614,0
388.94241545341714,2023-12-15 00:00:00,2023-04-28 00:00:00,2023-05-04 00:00:00,VLC Media Player,David,396.17228974124765,0
675.2270443423623,2023-02-12 00:00:00,2023-04-10 00:00:00,2023-10-07 00:00:00,GIMP,Alice,261.2692514990709,0
593.5678393147462,2023-09-11 00:00:00,2023-06-16 00:00:00,2023-03-15 00:00:00,Adobe Photoshop,Bob,215.54084810163693,0
627.1555094994159,2023-05-10 00:00:00,2023-10-17 00:00:00,2023-06-15 00:00:00,VLC Media Player,Charlie,276.43681296487404,0
572.1672064043235,2023-03-01 00:00:00,2023-06-05 00:00:00,2023-01-22 00:00:00,MS Word,Bob,201.22561143914314,0
387.0948228782771,2023-05-31 00:00:00,2023-01-07 00:00:00,2023-06-03 00:00:00,VLC Media Player,Bob,337.55497272536553,0
447.5479733720226,2023-10-14 00:00:00,2023-07-15 00:00:00,2023-10-22 00:00:00,Adobe Photoshop,David,196.74584768718398,0
548.9374561227918,2023-01-05 00:00:00,2023-02-25 00:00:00,2023-08-07 00:00:00,Adobe Photoshop,David,301.42287905915794,0
377.78721911080544,2023-09-23 00:00:00,2023-11-17 00:00:00,2023-06-06 00:00:00,Adobe Photoshop,David,196.10940900719015,0
571.2998430172388,2023-12-11 00:00:00,2023-07-12 00:00:00,2023-08-18 00:00:00,Adobe Photoshop,Charlie,283.9851097731679,0
475.9674601841865,2023-05-10 00:00:00,2023-02-16 00:00:00,2023-01-20 00:00:00,Adobe Photoshop,Bob,382.1689077902267,0
462.5179192450403,2023-09-24 00:00:00,2023-05-28 00:00:00,2023-02-10 00:00:00,MS Word,Charlie,318.0323945717897,0
571.0959968203492,2023-06-27 00:00:00,2023-10-02 00:00:00,2023-05-28 00:00:00,GIMP,David,256.8253197517533,0
544.426331148604,2023-09-10 00:00:00,2023-06-06 00:00:00,2023-04-18 00:00:00,Adobe Photoshop,Bob,298.4398255530458,0
463.903383418092,2023-02-25 00:00:00,2023-07-21 00:00:00,2023-03-25 00:00:00,Adobe Photoshop,Charlie,300.9008436022223,0
615.9329803364249,2023-03-24 00:00:00,2023-05-06 00:00:00,2023-11-18 00:00:00,VLC Media Player,Charlie,323.63151729217026,0
391.89366724001025,2023-04-09 00:00:00,2023-11-01 00:00:00,2023-11-05 00:00:00,MS Word,Alice,231.65708183595868,0
561.5935606944264,2023-05-29 00:00:00,2023-10-21 00:00:00,2023-10-17 00:00:00,MS Word,Charlie,329.6283636923665,0
559.3101257968384,2023-11-25 00:00:00,2023-03-05 00:00:00,2023-11-19 00:00:00,GIMP,David,164.78041841986123,0
469.045356068601,2023-06-05 00:00:00,2023-11-21 00:00:00,2023-05-14 00:00:00,MS Word,Charlie,268.5057723818095,0
532.6133022242118,2023-07-09 00:00:00,2023-06-25 00:00:00,2023-07-26 00:00:00,VLC Media Player,Bob,275.58630787742277,0
374.8886423614697,2023-09-20 00:00:00,2023-04-26 00:00:00,2023-10-10 00:00:00,VLC Media Player,Charlie,331.6663413035619,0
592.4027019206901,2023-03-21 00:00:00,2023-07-23 00:00:00,2023-09-23 00:00:00,GIMP,Alice,301.1315426338435,0
481.5097863557011,2023-09-09 00:00:00,2023-11-17 00:00:00,2023-03-14 00:00:00,VLC Media Player,Bob,229.72184730718567,0
447.727697948096,2023-04-07 00:00:00,2023-01-31 00:00:00,2023-12-18 00:00:00,Adobe Photoshop,Bob,250.75034370914923,0
604.900922583689,2023-09-17 00:00:00,2023-04-23 00:00:00,2023-02-17 00:00:00,Adobe Photoshop,Alice,309.9340004773703,0
429.5656309457241,2023-09-17 00:00:00,2023-12-31 00:00:00,2023-11-22 00:00:00,VLC Media Player,David,296.0466329067722,0
359.15387036364405,2023-04-13 00:00:00,2023-11-21 00:00:00,2023-08-21 00:00:00,GIMP,Bob,271.0437945182127,0
344.33708264760963,2023-02-09 00:00:00,2023-12-10 00:00:00,2023-04-10 00:00:00,MS Word,David,275.95831052440104,0
560.600995134564,2023-09-30 00:00:00,2023-03-08 00:00:00,2023-02-28 00:00:00,GIMP,Bob,334.80839985796445,0
371.95706475037167,2023-04-11 00:00:00,2023-03-16 00:00:00,2023-09-15 00:00:00,MS Word,Bob,274.11537135653924,0
675.4794181984365,2023-12-25 00:00:00,2023-02-14 00:00:00,2023-03-06 00:00:00,VLC Media Player,David,295.59543779854636,0
291.8070592116278,2023-11-04 00:00:00,2023-09-17 00:00:00,2023-03-24 00:00:00,VLC Media Player,Bob,408.49682940402715,0
669.6456368290038,2023-08-09 00:00:00,2023-06-03 00:00:00,2023-06-03 00:00:00,Adobe Photoshop,David,228.81586815580386,0
521.1017467202619,2023-11-04 00:00:00,2023-06-04 00:00:00,2023-09-23 00:00:00,MS Word,Alice,207.40786342126708,0
490.32868881296076,2023-05-04 00:00:00,2023-12-29 00:00:00,2023-11-05 00:00:00,GIMP,David,339.17948323993033,0
445.50809131910506,2023-08-19 00:00:00,2023-08-22 00:00:00,2023-03-20 00:00:00,VLC Media Player,Alice,266.0678469352948,0
539.913611435207,2023-06-27 00:00:00,2023-02-20 00:00:00,2023-11-11 00:00:00,GIMP,Bob,284.08812361286897,0
496.23652975751514,2023-03-04 00:00:00,2023-11-02 00:00:00,2023-05-30 00:00:00,Adobe Photoshop,David,260.9421810934443,0
610.3301882016522,2023-04-26 00:00:00,2023-09-19 00:00:00,2023-02-17 00:00:00,MS Word,Bob,287.0099929616244,0
511.422764866204,2023-07-10 00:00:00,2023-11-11 00:00:00,2023-09-05 00:00:00,MS Word,David,379.9269056048171,0
515.0301761461877,2023-03-03 00:00:00,2023-05-05 00:00:00,2023-10-05 00:00:00,VLC Media Player,Alice,340.106422930906,0
463.63877877861444,2023-09-13 00:00:00,2023-09-02 00:00:00,2023-12-22 00:00:00,MS Word,Alice,343.1111755943489,0
494.30543762789324,2023-01-07 00:00:00,2023-01-30 00:00:00,2023-04-08 00:00:00,VLC Media Player,David,229.18864721036772,0
530.7801768892059,2023-06-04 00:00:00,2023-05-02 00:00:00,2023-01-25 00:00:00,Adobe Photoshop,Alice,242.44231317235653,0
328.98316073433745,2023-04-02 00:00:00,2023-05-05 00:00:00,2023-10-11 00:00:00,MS Word,Bob,158.04606702572866,0
365.1814577894287,2023-01-14 00:00:00,2023-02-06 00:00:00,2023-10-28 00:00:00,VLC Media Player,Bob,259.53095894586227,0
574.3264094022715,2023-08-17 00:00:00,2023-06-19 00:00:00,2023-03-09 00:00:00,GIMP,Charlie,347.8351593192829,0
517.0865438127942,2023-03-27 00:00:00,2023-05-04 00:00:00,2023-01-07 00:00:00,VLC Media Player,Alice,325.8473257874185,0
481.60166636473207,2023-05-13 00:00:00,2023-12-23 00:00:00,2023-11-01 00:00:00,MS Word,Bob,288.9243368523938,0
501.8433933065393,2023-07-02 00:00:00,2023-02-04 00:00:00,2023-05-17 00:00:00,Adobe Photoshop,David,298.8849858140973,0
534.7581705361671,2023-03-03 00:00:00,2023-03-28 00:00:00,2023-06-13 00:00:00,MS Word,Alice,265.5557228712297,0
446.02403196906386,2023-08-07 00:00:00,2023-05-14 00:00:00,2023-03-24 00:00:00,MS Word,Bob,310.2379441200892,0
422.16952745976874,2023-09-03 00:00:00,2023-07-15 00:00:00,2023-05-18 00:00:00,VLC Media Player,Alice,338.2939139740307,0
519.5845255097681,2023-08-18 00:00:00,2023-10-01 00:00:00,2023-03-14 00:00:00,GIMP,David,219.20566062947637,0
402.16272223849677,2023-03-20 00:00:00,2023-07-20 00:00:00,2023-08-25 00:00:00,MS Word,Bob,314.9823843918674,0
540.8252755714472,2023-05-29 00:00:00,2023-10-12 00:00:00,2023-02-15 00:00:00,GIMP,Charlie,346.6217435477334,0
329.74163957621596,2023-05-18 00:00:00,2023-03-18 00:00:00,2023-04-16 00:00:00,VLC Media Player,Charlie,279.2449855518315,0
602.9155637325644,2023-11-10 00:00:00,2023-02-28 00:00:00,2023-10-15 00:00:00,GIMP,Alice,335.0350306060292,0
547.2597482413044,2023-03-06 00:00:00,2023-05-06 00:00:00,2023-09-19 00:00:00,VLC Media Player,David,440.73272222362766,0
525.6029734313876,2023-01-13 00:00:00,2023-04-19 00:00:00,2023-06-25 00:00:00,Adobe Photoshop,Bob,294.7828603506554,0
598.2690983945514,2023-08-01 00:00:00,2023-08-12 00:00:00,2023-06-15 00:00:00,GIMP,David,319.6653525002662,0
666.5474444462577,2023-08-30 00:00:00,2023-10-05 00:00:00,2023-05-25 00:00:00,GIMP,Bob,263.09714581693044,0
601.437006501813,2023-08-01 00:00:00,2023-03-09 00:00:00,2023-11-26 00:00:00,Adobe Photoshop,Alice,309.0625581301025,0
315.9125768668355,2023-06-30 00:00:00,2023-03-10 00:00:00,2023-10-10 00:00:00,GIMP,Bob,323.0135812491152,0
372.0423033264299,2023-12-04 00:00:00,2023-06-14 00:00:00,2023-02-23 00:00:00,Adobe Photoshop,David,309.7421170135069,0
437.5181422304321,2023-06-22 00:00:00,2023-11-01 00:00:00,2023-06-27 00:00:00,MS Word,David,249.01523401455717,0
502.6091050210834,2023-06-09 00:00:00,2023-06-11 00:00:00,2023-09-01 00:00:00,VLC Media Player,Alice,310.31808856627254,0
551.7659020469123,2023-06-13 00:00:00,2023-12-31 00:00:00,2023-12-07 00:00:00,Adobe Photoshop,David,373.10979693588183,0
427.42561868465344,2023-07-07 00:00:00,2023-12-08 00:00:00,2023-05-07 00:00:00,GIMP,Bob,322.4317882257264,0
518.6766764477078,2023-07-10 00:00:00,2023-11-05 00:00:00,2023-09-28 00:00:00,Adobe Photoshop,Alice,348.09935945359206,0
424.4617067646677,2023-11-04 00:00:00,2023-12-09 00:00:00,2023-05-12 00:00:00,GIMP,Bob,288.1494014993686,0
438.8482197008052,2023-09-13 00:00:00,2023-02-11 00:00:00,2023-04-03 00:00:00,MS Word,David,337.49501197118553,0
359.33389031517777,2023-07-02 00:00:00,2023-12-20 00:00:00,2023-03-14 00:00:00,Adobe Photoshop,Alice,313.9633919108263,0
407.6766753889096,2023-04-27 00:00:00,2023-04-19 00:00:00,2023-09-05 00:00:00,MS Word,Bob,252.4544635156384,0
364.83153943836663,2023-10-09 00:00:00,2023-02-20 00:00:00,2023-12-14 00:00:00,VLC Media Player,David,315.9260502399437,0
402.4126747022667,2023-07-15 00:00:00,2023-09-07 00:00:00,2023-09-30 00:00:00,GIMP,David,250.41516682798448,0
605.364179660784,2023-02-03 00:00:00,2023-12-07 00:00:00,2023-02-12 00:00:00,GIMP,Charlie,268.3559862557604,0
405.0601111168057,2023-02-21 00:00:00,2023-01-21 00:00:00,2023-02-10 00:00:00,MS Word,David,309.4664153646187,0
763.2382064837391,2023-04-22 00:00:00,2023-10-27 00:00:00,2023-06-19 00:00:00,VLC Media Player,Bob,314.8622136690062,0
549.331790088089,2023-09-09 00:00:00,2023-05-19 00:00:00,2023-07-31 00:00:00,Adobe Photoshop,Alice,240.53837674614354,0
518.4836123694874,2023-03-23 00:00:00,2023-12-25 00:00:00,2023-06-17 00:00:00,Adobe Photoshop,Charlie,352.6992885591438,0
414.16422198187865,2023-08-20 00:00:00,2023-11-20 00:00:00,2023-02-08 00:00:00,GIMP,David,328.60031391502366,0
570.0309879408991,2023-08-15 00:00:00,2023-04-02 00:00:00,2023-09-02 00:00:00,MS Word,David,264.7635782194558,0
442.4362173762226,2023-08-21 00:00:00,2023-10-07 00:00:00,2023-05-31 00:00:00,MS Word,David,223.12076017754123,0
512.2009814645362,2023-08-09 00:00:00,2023-05-05 00:00:00,2023-04-21 00:00:00,Adobe Photoshop,Bob,292.7547710459284,0
756.0084538268794,2023-02-11 00:00:00,2023-04-21 00:00:00,2023-02-16 00:00:00,VLC Media Player,Charlie,277.702814306942,0
490.394010027535,2023-01-21 00:00:00,2023-12-20 00:00:00,2023-03-04 00:00:00,VLC Media Player,Bob,305.65702285265115,0
614.9273326285676,2023-02-11 00:00:00,2023-05-19 00:00:00,2023-08-13 00:00:00,Adobe Photoshop,Charlie,281.84416694222165,0
429.68235748741125,2023-04-23 00:00:00,2023-09-30 00:00:00,2023-03-10 00:00:00,Adobe Photoshop,Alice,199.6271569627495,0
496.50115095030384,2023-04-15 00:00:00,2023-04-09 00:00:00,2023-10-26 00:00:00,MS Word,Bob,280.5826530849421,0
677.080063563551,2023-07-11 00:00:00,2023-09-09 00:00:00,2023-10-17 00:00:00,VLC Media Player,Bob,284.71904444658435,0
437.30329422122327,2023-01-17 00:00:00,2023-12-04 00:00:00,2023-10-23 00:00:00,Adobe Photoshop,Alice,331.68305123870294,0
681.2448557996929,2023-04-30 00:00:00,2023-04-14 00:00:00,2023-07-22 00:00:00,Adobe Photoshop,Charlie,265.0900162694475,0
570.7751935455475,2023-05-09 00:00:00,2023-08-02 00:00:00,2023-03-02 00:00:00,GIMP,David,383.9337336686283,0
443.7533224105732,2023-05-10 00:00:00,2023-09-06 00:00:00,2023-11-14 00:00:00,Adobe Photoshop,Alice,204.41797246741214,0
563.240773905552,2023-03-01 00:00:00,2023-06-01 00:00:00,2023-11-10 00:00:00,Adobe Photoshop,David,365.55837489013123,0
597.255444962673,2023-02-17 00:00:00,2023-09-07 00:00:00,2023-06-10 00:00:00,VLC Media Player,David,288.78405145609474,0
562.1809962217196,2023-01-29 00:00:00,2023-10-02 00:00:00,2023-11-27 00:00:00,MS Word,Alice,342.9792436171778,0
342.97752801095436,2023-04-07 00:00:00,2023-06-14 00:00:00,2023-01-16 00:00:00,VLC Media Player,Charlie,303.9900742029367,0
427.2862824175131,2023-01-10 00:00:00,2023-12-07 00:00:00,2023-12-04 00:00:00,MS Word,David,356.9777768012735,0
475.24813644484954,2023-08-30 00:00:00,2023-01-08 00:00:00,2023-04-04 00:00:00,GIMP,Alice,280.6319017723594,0
492.5566570899954,2023-11-10 00:00:00,2023-10-11 00:00:00,2023-10-31 00:00:00,Adobe Photoshop,Bob,245.0689787411094,0
562.0672097550678,2023-08-20 00:00:00,2023-01-05 00:00:00,2023-05-18 00:00:00,GIMP,Bob,371.0252143635532,0
517.7701000933254,2023-10-04 00:00:00,2023-05-25 00:00:00,2023-12-04 00:00:00,MS Word,Bob,294.32596770589294,0
366.46556412898985,2023-10-11 00:00:00,2023-04-11 00:00:00,2023-02-07 00:00:00,VLC Media Player,Alice,311.07792368121056,0
538.0197851005963,2023-07-22 00:00:00,2023-06-13 00:00:00,2023-05-07 00:00:00,VLC Media Player,Bob,361.73759570223973,0
561.0585745283823,2023-09-04 00:00:00,2023-05-27 00:00:00,2023-10-02 00:00:00,GIMP,David,248.40223789527826,0
555.979044793104,2023-10-17 00:00:00,2023-03-05 00:00:00,2023-06-13 00:00:00,MS Word,Bob,329.77454488196287,0
608.0780725554622,2023-09-21 00:00:00,2023-04-01 00:00:00,2023-11-15 00:00:00,GIMP,Bob,270.50526217685547,0
583.3922154548904,2023-08-02 00:00:00,2023-04-27 00:00:00,2023-03-18 00:00:00,GIMP,David,293.3915322177814,0
545.9180079228437,2023-07-19 00:00:00,2023-12-20 00:00:00,2023-06-23 00:00:00,Adobe Photoshop,Bob,303.61394826921446,0
492.9834288541353,2023-03-20 00:00:00,2023-09-24 00:00:00,2023-12-24 00:00:00,GIMP,David,224.9889069276532,0
333.9039066484009,2023-12-09 00:00:00,2023-11-06 00:00:00,2023-11-17 00:00:00,Adobe Photoshop,Bob,261.05814785897826,0
542.9618219132586,2023-12-10 00:00:00,2023-06-22 00:00:00,2023-04-01 00:00:00,Adobe Photoshop,David,367.55364462065694,0
520.7687687163111,2023-06-22 00:00:00,2023-02-16 00:00:00,2023-08-26 00:00:00,VLC Media Player,Bob,344.30955942923975,0
527.1578837195374,2023-03-10 00:00:00,2023-05-20 00:00:00,2023-09-21 00:00:00,Adobe Photoshop,David,296.86802113363825,0
372.32514241796906,2023-03-28 00:00:00,2023-09-03 00:00:00,2023-06-28 00:00:00,Adobe Photoshop,Alice,312.1561729256446,0
391.89434595917373,2023-04-11 00:00:00,2023-05-29 00:00:00,2023-07-28 00:00:00,VLC Media Player,David,285.28787471817714,0
605.3152853332904,2023-01-08 00:00:00,2023-09-03 00:00:00,2023-03-14 00:00:00,GIMP,Bob,367.8291692913991,0
496.0444846143345,2023-11-29 00:00:00,2023-01-05 00:00:00,2023-04-17 00:00:00,MS Word,Bob,289.9823711102918,0
568.1500697372625,2023-07-19 00:00:00,2023-07-03 00:00:00,2023-12-11 00:00:00,MS Word,Charlie,311.5921046067424,0
502.83183761304593,2023-03-28 00:00:00,2023-01-20 00:00:00,2023-10-22 00:00:00,MS Word,David,357.30150720710327,0
502.9756139495743,2023-02-12 00:00:00,2023-02-15 00:00:00,2023-10-11 00:00:00,GIMP,Alice,261.1314257577047,0
593.8283805975998,2023-04-19 00:00:00,2023-01-12 00:00:00,2023-12-19 00:00:00,Adobe Photoshop,David,377.9394592248447,0
448.3955271782626,2023-06-01 00:00:00,2023-03-11 00:00:00,2023-07-01 00:00:00,MS Word,David,223.47692951283116,0
509.61207769409833,2023-01-17 00:00:00,2023-01-17 00:00:00,2023-02-06 00:00:00,GIMP,Alice,381.4821065556399,0
453.7724711294957,2023-05-13 00:00:00,2023-05-27 00:00:00,2023-05-17 00:00:00,Adobe Photoshop,David,281.36622080240124,0
456.55037725676846,2023-05-28 00:00:00,2023-06-03 00:00:00,2023-12-04 00:00:00,VLC Media Player,Alice,287.8650626087359,0
469.08278765313605,2023-10-04 00:00:00,2023-10-31 00:00:00,2023-02-25 00:00:00,MS Word,Alice,205.49949144085286,0
522.2133771633713,2023-08-20 00:00:00,2023-04-18 00:00:00,2023-07-06 00:00:00,Adobe Photoshop,David,277.2602641311154,0
452.1251378336523,2023-11-10 00:00:00,2023-08-24 00:00:00,2023-12-07 00:00:00,MS Word,David,248.00967344865578,0
625.5756125573521,2023-08-16 00:00:00,2023-11-04 00:00:00,2023-09-15 00:00:00,MS Word,Bob,269.6176827313264,0
410.53926977804963,2023-05-19 00:00:00,2023-12-18 00:00:00,2023-02-27 00:00:00,MS Word,Bob,293.134451710556,0
481.3128355838641,2023-07-30 00:00:00,2023-03-11 00:00:00,2023-12-29 00:00:00,Adobe Photoshop,Charlie,347.8895807236453,0
456.0268941725825,2023-01-28 00:00:00,2023-07-02 00:00:00,2023-05-03 00:00:00,GIMP,Charlie,310.3801675700313,0
644.6977884353732,2023-02-20 00:00:00,2023-09-07 00:00:00,2023-07-07 00:00:00,Adobe Photoshop,David,315.3838326700557,0
519.6554776511574,2023-09-18 00:00:00,2023-08-16 00:00:00,2023-08-18 00:00:00,MS Word,Alice,245.22403055772187,0
603.1844539468635,2023-09-18 00:00:00,2023-04-12 00:00:00,2023-06-17 00:00:00,Adobe Photoshop,Charlie,255.9622955198635,0
351.4439626963028,2023-12-16 00:00:00,2023-03-16 00:00:00,2023-04-24 00:00:00,VLC Media Player,David,389.9362509175656,0
526.7050265869259,2023-12-18 00:00:00,2023-08-04 00:00:00,2023-09-09 00:00:00,GIMP,Charlie,263.2399482618377,0
588.9630795623438,2023-01-08 00:00:00,2023-07-22 00:00:00,2023-04-17 00:00:00,Adobe Photoshop,Alice,382.8104126028648,0
508.2283989275424,2023-11-16 00:00:00,2023-07-11 00:00:00,2023-02-06 00:00:00,VLC Media Player,David,287.8469400559567,0
606.5480375065351,2023-05-18 00:00:00,2023-09-06 00:00:00,2023-12-01 00:00:00,GIMP,Alice,300.1143968071752,0
448.2711549899628,2023-02-07 00:00:00,2023-08-30 00:00:00,2023-04-02 00:00:00,VLC Media Player,David,353.51825801149647,0
640.934744018558,2023-04-21 00:00:00,2023-06-28 00:00:00,2023-01-18 00:00:00,GIMP,Charlie,363.5946210969328,0
729.889812361925,2023-08-08 00:00:00,2023-08-07 00:00:00,2023-12-20 00:00:00,Adobe Photoshop,Bob,294.45937198604565,0
463.7161439560341,2023-12-03 00:00:00,2023-03-23 00:00:00,2023-03-04 00:00:00,VLC Media Player,Charlie,280.5878473239231,0
